case_id,point,clause,article,type,Note
323,,,106,tố tụng hình sự,
323,,,331,tố tụng hình sự,
323,,,333,tố tụng hình sự,
323,,,92,thi hành án hình sự,
324,a,1,244,hình sự,
324,s,1,51,hình sự,
324,,2,51,hình sự,
324,,4,244,hình sự,
324,,,38,hình sự,
324,,,50,hình sự,
324,,,65,hình sự,
324,,,47,hình sự,
324,,,106,tố tụng hình sự,
324,,,92,thi hành án hình sự,
324,,,68,thi hành án hình sự,
324,,,135,tố tụng hình sự,
324,,,136,tố tụng hình sự,
325,b,1,244,hình sự,
325,s,1,51,hình sự,
325,g,1,52,hình sự,
325,a,1,47,hình sự,
325,a,2,106,tố tụng hình sự,
325,c,1,47,hình sự,
325,,4,244,hình sự,
325,,2,135,tố tụng hình sự,
325,,2,136,tố tụng hình sự,
325,,,38,hình sự,
325,,,234,hình sự,
325,,,331,tố tụng hình sự,
325,,,333,tố tụng hình sự,
325,,,2,,thi hành án dân sự
325,,,6,,thi hành án dân sự
325,,,7,,thi hành án dân sự
325,,,9,,thi hành án dân sự
325,,,30,,thi hành án dân sự
326,h,2,244,hình sự,17/2022/HS-ST
326,s,1,51,hình sự,17/2022/HS-ST
326,a,1,47,hình sự,17/2022/HS-ST
326,c,1,47,hình sự,17/2022/HS-ST
326,a,1,355,tố tụng hình sự,17/2022/HS-ST
326,,2,244,hình sự,17/2022/HS-ST
326,,,38,hình sự,17/2022/HS-ST
326,,,333,tố tụng hình sự,17/2022/HS-ST
327,c,2,244,hình sự,
327,s,1,51,hình sự,
327,,2,51,hình sự,
327,t,1,51,hình sự,
327,e,2,32,hình sự,
327,a,1,47,hình sự,
327,a,2,106,tố tụng hình sự,
327,c,2,106,tố tụng hình sự,
327,a,3,106,tố tụng hình sự,
327,,1,54,hình sự,
327,,4,244,hình sự,
327,,2,35,hình sự,
327,,2,135,tố tụng hình sự,
327,,2,136,tố tụng hình sự,
327,,,65,hình sự,
327,,,244,hình sự,
327,,,92,thi hành án hình sự,
328,a,1,244,hình sự,
328,s,1,51,hình sự,
328,,2,51,hình sự,
328,h,1,51,hình sự,
328,,3,244,hình sự,
328,,2,106,tố tụng hình sự,
328,,2,136,tố tụng hình sự,
328,,,65,hình sự,
328,,,52,hình sự,
328,,,47,hình sự,
328,,,135,tố tụng hình sự,
328,,,331,tố tụng hình sự,
328,,,333,tố tụng hình sự,
329,b,1,244,hình sự,
329,s,1,51,hình sự,
329,,2,51,hình sự,
329,a,1,47,hình sự,
329,,4,244,hình sự,
329,,1,51,hình sự,
329,,2,136,tố tụng hình sự,
329,,,65,hình sự,
329,,,106,tố tụng hình sự,
329,,,135,tố tụng hình sự,
329,,,331,tố tụng hình sự,
329,,,333,tố tụng hình sự,
329,,,92,thi hành án hình sự,
329,,,55,hình sự,
329,,,56,hình sự,
330,b,1,244,hình sự,
330,s,1,51,hình sự,
330,,2,51,hình sự,
330,i,1,51,hình sự,
330,,1,244,hình sự,
330,,4,244,hình sự,
330,,2,136,tố tụng hình sự,
330,,,65,hình sự,
330,,,46,hình sự,
330,,,47,hình sự,
330,,,106,tố tụng hình sự,
330,,,331,tố tụng hình sự,
330,,,332,tố tụng hình sự,
331,a,1,244,hình sự,
331,s,1,51,hình sự,
331,,2,51,hình sự,
331,v,1,51,hình sự,
331,c,2,106,tố tụng hình sự,
331,,4,244,hình sự,
331,,3,92,thi hành án hình sự,
331,,1,47,hình sự,
331,,2,136,tố tụng hình sự,
331,,,65,hình sự,
331,,,135,tố tụng hình sự,
332,s,1,51,hình sự,
332,,2,51,hình sự,
332,h,1,51,hình sự,
332,,1,244,hình sự,
332,,4,244,hình sự,
332,,2,92,thi hành án hình sự,
332,,2,468,,dân sự
332,,,65,hình sự,
332,,,48,hình sự,
332,,,47,hình sự,
332,,,106,tố tụng hình sự,
332,,,68,thi hành án hình sự,
332,,,136,tố tụng hình sự,
332,,,331,tố tụng hình sự,
332,,,333,tố tụng hình sự,
332,,,2,,thi hành án dân sự
332,,,6,,thi hành án dân sự
332,,,7,,thi hành án dân sự
332,,,7a,,thi hành án dân sự
332,,,9,,thi hành án dân sự
332,,,30,,thi hành án dân sự
334,b,1,244,hình sự,
334,s,1,51,hình sự,
334,,2,51,hình sự,
334,,1,47,hình sự,
334,,2,106,tố tụng hình sự,
334,,1,51,hình sự,
334,,2,135,tố tụng hình sự,
334,,2,136,tố tụng hình sự,
334,,,58,hình sự,
334,,,65,hình sự,
334,,,17,hình sự,
334,,,50,hình sự,
334,,,92,thi hành án hình sự,
334,,,56,hình sự,
334,,,331,tố tụng hình sự,
334,,,333,tố tụng hình sự,
335,b,1,244,hình sự,
335,s,1,51,hình sự,
335,,2,51,hình sự,
335,,,38,hình sự,
335,,,50,hình sự,
335,,,65,hình sự,
335,,,92,thi hành án hình sự,
335,,,47,hình sự,
335,,,106,tố tụng hình sự,
336,a,1,244,hình sự,
336,s,1,51,hình sự,
336,,2,51,hình sự,
336,t,1,51,hình sự,
336,a,1,47,hình sự,
336,a,2,106,tố tụng hình sự,
336,b,3,106,tố tụng hình sự,
336,,4,328,tố tụng hình sự,
336,,4,244,hình sự,
336,,,58,hình sự,
336,,,65,hình sự,
336,,,244,hình sự,
336,,,50,hình sự,
336,,,331,tố tụng hình sự,
336,,,333,tố tụng hình sự,
336,,,92,thi hành án hình sự,
336,,,56,hình sự,
337,a,3,244,hình sự,
337,s,1,51,hình sự,
337,,2,51,hình sự,
337,,3,244,hình sự,
337,,1,47,hình sự,
337,,,244,hình sự,
337,,,54,hình sự,
337,,,38,hình sự,
337,,,106,tố tụng hình sự,
337,,,136,tố tụng hình sự,
338,b,1,244,hình sự,58/2018/HS-ST
338,s,1,51,hình sự,58/2018/HS-ST
338,a,1,355,tố tụng hình sự,58/2018/HS-ST
338,,,58,hình sự,58/2018/HS-ST
338,,,37,hình sự,58/2018/HS-ST
338,,,38,hình sự,58/2018/HS-ST
338,,,356,tố tụng hình sự,58/2018/HS-ST
339,h,2,244,hình sự,74/2018/HS-ST
339,s,1,51,hình sự,74/2018/HS-ST
339,,2,51,hình sự,74/2018/HS-ST
339,b,1,51,hình sự,74/2018/HS-ST
339,h,1,244,hình sự,74/2018/HS-ST
339,a,1,355,tố tụng hình sự,74/2018/HS-ST
339,,,244,hình sự,74/2018/HS-ST
339,,,356,tố tụng hình sự,74/2018/HS-ST
340,a,3,244,hình sự,
340,s,1,51,hình sự,
340,,2,51,hình sự,
340,t,1,51,hình sự,
340,a,2,106,tố tụng hình sự,
340,,1,51,hình sự,
340,,1,47,hình sự,
340,,2,136,tố tụng hình sự,
340,,,38,hình sự,
340,,,54,hình sự,
340,,,2,,thi hành án dân sự
340,,,6,,thi hành án dân sự
340,,,7,,thi hành án dân sự
340,,,9,,thi hành án dân sự
340,,,30,,thi hành án dân sự
341,b,1,244,hình sự,280/2018/HSST
341,s,1,51,hình sự,280/2018/HSST
341,,2,51,hình sự,280/2018/HSST
341,p,1,51,hình sự,280/2018/HSST
341,t,1,51,hình sự,280/2018/HSST
341,b,1,355,tố tụng hình sự,280/2018/HSST
341,c,1,357,tố tụng hình sự,280/2018/HSST
341,u,1,51,hình sự,280/2018/HSST
341,a,1,355,tố tụng hình sự,280/2018/HSST
341,,1,51,hình sự,280/2018/HSST
341,,,38,hình sự,280/2018/HSST
341,,,47,hình sự,280/2018/HSST
341,,,54,hình sự,280/2018/HSST
341,,,36,hình sự,280/2018/HSST
341,,,65,hình sự,280/2018/HSST
341,,,348,tố tụng hình sự,280/2018/HSST
341,,,357,tố tụng hình sự,280/2018/HSST
341,,,356,tố tụng hình sự,280/2018/HSST
341,,,136,tố tụng hình sự,280/2018/HSST
342,s,1,51,hình sự,
342,,2,51,hình sự,
342,,1,51,hình sự,
342,,1,244,hình sự,
342,,,65,hình sự,
342,,,47,hình sự,
342,,,106,tố tụng hình sự,
342,,,136,tố tụng hình sự,
342,,,69,thi hành án hình sự,
343,a,1,244,hình sự,03/2019/HSST
343,s,1,51,hình sự,03/2019/HSST
343,h,1,51,hình sự,03/2019/HSST
343,b,1,355,tố tụng hình sự,03/2019/HSST
343,e,1,357,tố tụng hình sự,03/2019/HSST
343,,2,51,hình sự,03/2019/HSST
343,,,65,hình sự,03/2019/HSST
344,a,2,244,hình sự,16/2019/HS-ST
344,s,1,51,hình sự,16/2019/HS-ST
344,,2,51,hình sự,16/2019/HS-ST
344,l,1,51,hình sự,16/2019/HS-ST
344,b,1,355,tố tụng hình sự,16/2019/HS-ST
344,e,1,357,tố tụng hình sự,16/2019/HS-ST
344,,1,54,hình sự,16/2019/HS-ST
344,,2,54,hình sự,16/2019/HS-ST
344,,2,69,hình sự,16/2019/HS-ST
344,,,65,hình sự,16/2019/HS-ST
345,b,1,244,hình sự,
345,s,1,51,hình sự,
345,,2,51,hình sự,
345,t,1,51,hình sự,
345,,3,54,hình sự,
345,,1,244,hình sự,
345,,,65,hình sự,
345,,,47,hình sự,
345,,,106,tố tụng hình sự,
345,,,136,tố tụng hình sự,
345,,,331,tố tụng hình sự,
345,,,333,tố tụng hình sự,
345,,,92,thi hành án hình sự,
346,b,1,244,hình sự,12/2022/HSST
346,s,1,51,hình sự,12/2022/HSST
346,,2,51,hình sự,12/2022/HSST
346,h,1,52,hình sự,12/2022/HSST
346,a,1,355,tố tụng hình sự,12/2022/HSST
346,,,38,hình sự,12/2022/HSST
346,,,356,tố tụng hình sự,12/2022/HSST
347,a,1,244,hình sự,38/2022/HS-ST
347,s,1,51,hình sự,38/2022/HS-ST
347,,2,51,hình sự,38/2022/HS-ST
347,a,1,355,tố tụng hình sự,38/2022/HS-ST
347,b,1,355,tố tụng hình sự,38/2022/HS-ST
347,c,1,357,tố tụng hình sự,38/2022/HS-ST
347,a,1,352,tố tụng hình sự,38/2022/HS-ST
347,c,1,351,tố tụng hình sự,38/2022/HS-ST
347,,4,244,hình sự,38/2022/HS-ST
347,,2,135,tố tụng hình sự,38/2022/HS-ST
347,,,356,tố tụng hình sự,38/2022/HS-ST
347,,,136,tố tụng hình sự,38/2022/HS-ST
349,a,1,244,hình sự,
349,s,1,51,hình sự,
349,,2,51,hình sự,
349,a,1,47,hình sự,
349,,2,47,hình sự,
349,a,2,106,tố tụng hình sự,
349,b,3,106,tố tụng hình sự,
349,,1,69,thi hành án hình sự,
349,,2,136,tố tụng hình sự,
349,,,65,hình sự,
349,,,331,tố tụng hình sự,
349,,,333,tố tụng hình sự,
350,a,1,244,hình sự,
350,s,1,51,hình sự,
350,,2,51,hình sự,
350,,4,244,hình sự,
350,,1,47,hình sự,
350,,2,106,tố tụng hình sự,
350,,2,47,hình sự,
350,,3,106,tố tụng hình sự,
350,,,244,hình sự,
350,,,38,hình sự,
350,,,47,hình sự,
350,,,106,tố tụng hình sự,
350,,,331,tố tụng hình sự,
350,,,333,tố tụng hình sự,
